IDBox;Plant;Zone;Zone0;Plan;Quadrat;UniqueQuadrat;PositionQuad;UniqueGeno;IDPod;Block;Plate;PositionPlate;NbSeed;IDSeed;SwellingDate;Swell;RadicleDate;Rad;CotyledonDate;Cot;Viability;SampleDate;Conta;time_flo;L_max_flo;TotalNbPods;NumSeedPlant;Vgonflement;Vradicule;Vcotyledon
1136;F89-13-156-p2_H5_I_B6;NA;1;interpop;I;I;B6;Corse_H5;592;3;1;1;6;6;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;21.5;2;2;6;1;1;3
1137;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;2;8;1;29/06/2016;1;29/06/2016;1;04/07/2016;1;0;04/07/2016;;28.5;5;7;39;2;0;5
1137;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;2;8;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1137;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;2;8;3;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;6
1137;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;2;8;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1138;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;1;8;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1138;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;1;8;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1138;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;1;8;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1138;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;594;3;1;1;8;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1139;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;596;3;1;2;5;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;30-juin;28.5;5;7;39;1;1;4
1139;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;596;3;1;2;5;2;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;6
1139;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;596;3;1;2;5;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1139;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;596;3;1;2;5;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1139;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;596;3;1;2;5;5;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;28.5;5;7;39;1;1;4
1140;L1090_Na136_H1_I_C5;NA;1;interpop;I;I;C5;Narbonne_H1;598;3;1;1;1;1;28/06/2016;1;29/06/2016;1;04/07/2016;1;0;04/07/2016;;28.5;5;7;39;1;1;6
1141;L1130_Na1028_H1_I_CC5;NA;1;interpop;I;I;CC5;Narbonne_H1;600;3;1;2;6;1;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;4;2;9;1;1;6
1141;L1130_Na1028_H1_I_CC5;NA;1;interpop;I;I;CC5;Narbonne_H1;600;3;1;2;6;2;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;4;2;9;1;1;6
1141;L1130_Na1028_H1_I_CC5;NA;1;interpop;I;I;CC5;Narbonne_H1;600;3;1;2;6;3;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;4;2;9;1;1;6
1141;L1130_Na1028_H1_I_CC5;NA;1;interpop;I;I;CC5;Narbonne_H1;600;3;1;2;6;4;29/06/2016;1;01/07/2016;1;02/07/2016;1;0;04/07/2016;;25;4;2;9;2;2;3
1141;L1130_Na1028_H1_I_CC5;NA;1;interpop;I;I;CC5;Narbonne_H1;600;3;1;2;6;5;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;4;2;9;1;1;4
1141;L1130_Na1028_H1_I_CC5;NA;1;interpop;I;I;CC5;Narbonne_H1;600;3;1;2;6;6;29/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;4;2;9;2;0;5
1142;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;602;3;1;1;6;1;29/06/2016;1;30/06/2016;1;04/07/2016;1;1;06/07/2016;;25;5;3;20;2;1;5
1142;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;602;3;1;1;6;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;06/07/2016;;25;5;3;20;1;1;4
1142;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;602;3;1;1;6;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;0;06/07/2016;;25;5;3;20;1;1;4
1142;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;602;3;1;1;6;4;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;06/07/2016;;25;5;3;20;1;2;6
1142;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;602;3;1;1;6;5;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;06/07/2016;;25;5;3;20;1;1;6
1142;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;602;3;1;1;6;6;28/06/2016;1;29/06/2016;1;06/07/2016;1;0;06/07/2016;;25;5;3;20;1;1;8
1143;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;604;3;1;2;6;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;5;3;20;1;1;4
1143;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;604;3;1;2;6;2;29/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;5;3;20;2;0;5
1143;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;604;3;1;2;6;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;5;3;20;1;1;4
1143;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;604;3;1;2;6;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;5;3;20;1;1;4
1143;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;604;3;1;2;6;5;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;5;3;20;1;1;4
1143;L1130_Na1028_H1_I_CC5bis;NA;1;interpop;I;I;CC5bis;Narbonne_H1;604;3;1;2;6;6;29/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;5;3;20;2;0;5
1145;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;2;8;1;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;7;3;24;1;1;6
1145;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;2;8;2;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;25;7;3;24;1;2;6
1145;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;2;8;3;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;25;7;3;24;1;2;6
1145;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;2;8;4;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;25;7;3;24;1;2;6
1146;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;1;8;1;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;7;3;24;1;1;6
1146;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;1;8;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;7;3;24;1;1;4
1146;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;1;8;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;7;3;24;1;1;4
1146;F89-13-101-r2_H1_I_D4;NA;1;interpop;I;I;D4;Corse_H1;606;3;1;1;8;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;7;3;24;1;1;4
1147;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;608;3;1;2;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;4
1147;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;608;3;1;2;7;2;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;3
1147;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;608;3;1;2;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;4
1147;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;608;3;1;2;7;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;0;04/07/2016;;25;3.5;6;20;1;1;4
1148;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;608;3;1;1;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;4
1148;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;608;3;1;1;7;2;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;6
1148;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;608;3;1;1;7;3;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;3
1149;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;610;3;1;2;7;1;27/06/2016;1;28/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;0;1;4
1149;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;610;3;1;2;7;2;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;3
1149;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;610;3;1;2;7;3;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;3
1149;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;610;3;1;2;7;4;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;3
1150;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;610;3;1;1;7;1;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;3
1150;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;610;3;1;1;7;2;27/06/2016;1;28/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;0;1;4
1150;F89-13-156-p2_H5_I_E1;NA;1;interpop;I;I;E1;Corse_H5;610;3;1;1;7;3;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;25;3.5;6;20;1;1;3
1151;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;612;3;1;2;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1151;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;612;3;1;2;7;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1151;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;612;3;1;2;7;3;27/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;7
1151;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;612;3;1;2;7;4;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1152;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;612;3;1;1;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1152;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;612;3;1;1;7;2;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1152;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;612;3;1;1;7;3;27/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;7
1153;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;2;9;1;29/06/2016;1;30/06/2016;1;04/07/2016;1;0;04/07/2016;;3;10;34;153;2;1;5
1153;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;2;9;2;29/06/2016;1;30/06/2016;1;04/07/2016;1;0;04/07/2016;;3;10;34;153;2;1;5
1153;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;2;9;3;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1153;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;2;9;4;29/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;2;0;3
1153;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;2;9;5;29/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;2;0;3
1154;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;1;9;1;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;2;6
1154;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;1;9;2;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;2;6
1154;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;1;9;3;27/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;0;3;7
1154;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;614;3;1;1;9;4;27/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;7
1155;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;616;3;1;2;7;1;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1155;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;616;3;1;2;7;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1155;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;616;3;1;2;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1155;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;616;3;1;2;7;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1156;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;616;3;1;1;7;1;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;06/07/2016;;3;10;34;153;0;2;5
1156;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;616;3;1;1;7;2;28/06/2016;1;29/06/2016;1;06/07/2016;1;1;06/07/2016;;3;10;34;153;1;1;8
1156;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;616;3;1;1;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;06/07/2016;;3;10;34;153;1;1;4
1157;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;618;3;1;2;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1157;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;618;3;1;2;7;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1157;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;618;3;1;2;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1157;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;618;3;1;2;7;4;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1158;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;618;3;1;1;7;1;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1158;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;618;3;1;1;7;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1158;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;618;3;1;1;7;3;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1159;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;2;8;1;28/06/2016;1;30/06/2016;1;04/07/2016;1;0;04/07/2016;;3;10;34;153;1;2;6
1159;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;2;8;2;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;6
1159;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;2;8;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1159;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;2;8;4;29/06/2016;1;30/06/2016;1;02/07/2016;1;0;04/07/2016;;3;10;34;153;2;1;3
1160;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;1;8;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1160;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;1;8;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1160;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;1;8;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1160;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;620;3;1;1;8;4;29/06/2016;1;30/06/2016;1;04/07/2016;1;0;04/07/2016;;3;10;34;153;2;1;5
1161;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;622;3;1;2;7;1;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;6
1161;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;622;3;1;2;7;2;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;6
1161;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;622;3;1;2;7;3;28/06/2016;1;30/06/2016;1;04/07/2016;1;0;04/07/2016;;3;10;34;153;1;2;6
1161;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;622;3;1;2;7;4;28/06/2016;1;30/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;2;4
1162;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;622;3;1;1;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1162;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;622;3;1;1;7;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1162;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;622;3;1;1;7;3;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;3
1163;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;2;8;1;28/06/2016;1;29/06/2016;1;05/07/2016;1;1;05/07/2016;;3;10;34;153;1;1;7
1163;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;2;8;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;05/07/2016;;3;10;34;153;1;1;4
1163;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;2;8;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;05/07/2016;;3;10;34;153;1;1;4
1163;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;2;8;4;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;05/07/2016;;3;10;34;153;0;2;5
1164;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;1;8;1;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;2;6
1164;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;1;8;2;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;2;6
1164;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;1;8;3;28/06/2016;1;30/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;2;6
1164;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;624;3;1;1;8;4;28/06/2016;1;30/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;2;4
1165;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;626;3;1;2;7;1;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1165;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;626;3;1;2;7;2;28/06/2016;1;29/06/2016;1;04/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;6
1165;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;626;3;1;2;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1165;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;626;3;1;2;7;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1166;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;626;3;1;1;7;1;28/06/2016;1;29/06/2016;1;01/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;3
1166;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;626;3;1;1;7;2;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1166;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;626;3;1;1;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1167;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;628;3;1;2;7;1;27/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;2;5
1167;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;628;3;1;2;7;2;27/06/2016;1;28/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;0;1;5
1167;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;628;3;1;2;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1167;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;628;3;1;2;7;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
1168;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;628;3;1;1;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;05/07/2016;;3;10;34;153;1;1;4
1168;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;628;3;1;1;7;2;28/06/2016;1;30/06/2016;1;05/07/2016;1;1;05/07/2016;;3;10;34;153;1;2;7
1168;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;628;3;1;1;7;3;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;05/07/2016;;3;10;34;153;1;1;4
1169;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;630;3;1;2;7;1;28/06/2016;1;30/06/2016;1;08/07/2016;1;1;07/07/2016;;3;10;34;153;1;2;10
1169;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;630;3;1;2;7;2;27/06/2016;1;29/06/2016;1;07/07/2016;1;1;07/07/2016;;3;10;34;153;0;2;10
1169;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;630;3;1;2;7;3;29/06/2016;1;30/06/2016;1;05/07/2016;1;0;07/07/2016;;3;10;34;153;2;1;6
1169;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;630;3;1;2;7;4;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;07/07/2016;;3;10;34;153;1;1;4
1170;F89-13-155-p2_H1_I_E3;NA;1;interpop;I;I;E3;Corse_H1;630;3;1;1;7;1;28/06/2016;1;29/06/2016;1;02/07/2016;1;1;04/07/2016;;3;10;34;153;1;1;4
