IDBox;Plant;Zone;Plan;Quadrat;UniqueQuadrat;PositionQuad;UniqueGeno;IDPod;Block;Plate;PositionPlate;NbSeed;IDSeed;Base;SwellingDate;Swell;RadicleDate;Rad;CotyledonDate;Cot;Viability;SampleDate;Conta;time_flo;L_max_flo;TotalNbPods;NumSeedPlant
1043;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;536;3;7;2;7;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;0;5-juil.;;28.5;7;5;28
1044;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;536;3;7;2b;7;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7;5;28
1044;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;536;3;7;2b;7;2;27-juin;28-juin;0;1-juil.;1;2-juil.;1;0;4-juil.;;28.5;7;5;28
1044;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;536;3;7;2b;7;3;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;28.5;7;5;28
1045;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;538;3;7;2t;4;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7;5;28
1045;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;538;3;7;2t;4;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7;5;28
1045;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;538;3;7;2t;4;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7;5;28
1045;L1096b_Na156_H4_E_EE1;;interpop;E;E;EE1;Narbonne_H4;538;3;7;2t;4;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7;5;28
1046;Inconnu?_E_EE5;;interpop;E;E;EE5;;540;3;7;1;7;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;4.5;8;47
1046;Inconnu?_E_EE5;;interpop;E;E;EE5;;540;3;7;1;7;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;4.5;8;47
1046;Inconnu?_E_EE5;;interpop;E;E;EE5;;540;3;7;1;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;4.5;8;47
1046;Inconnu?_E_EE5;;interpop;E;E;EE5;;540;3;7;1;7;4;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;4.5;8;47
1047;Inconnu?_E_EE5;;interpop;E;E;EE5;;540;3;7;2;7;1;27-juin;28-juin;0;30-juin;1;5-juil.;1;1;5-juil.;;21.5;4.5;8;47
1047;Inconnu?_E_EE5;;interpop;E;E;EE5;;540;3;7;2;7;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;5-juil.;;21.5;4.5;8;47
1047;Inconnu?_E_EE5;;interpop;E;E;EE5;;540;3;7;2;7;3;27-juin;28-juin;0;29-juin;1;5-juil.;1;0;5-juil.;;21.5;4.5;8;47
1048;Inconnu?_E_EE5;;interpop;E;E;EE5;;542;3;7;2b;6;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;4.5;8;47
1048;Inconnu?_E_EE5;;interpop;E;E;EE5;;542;3;7;2b;6;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;0;4-juil.;;21.5;4.5;8;47
1048;Inconnu?_E_EE5;;interpop;E;E;EE5;;542;3;7;2b;6;3;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;21.5;4.5;8;47
1048;Inconnu?_E_EE5;;interpop;E;E;EE5;;542;3;7;2b;6;4;27-juin;27-juin;1;29-juin;1;1-juil.;1;1;4-juil.;;21.5;4.5;8;47
1048;Inconnu?_E_EE5;;interpop;E;E;EE5;;542;3;7;2b;6;5;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;4.5;8;47
1048;Inconnu?_E_EE5;;interpop;E;E;EE5;;542;3;7;2b;6;6;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;4.5;8;47
1049;Inconnu?_E_EE5;;interpop;E;E;EE5;;544;3;7;2t;7;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;4.5;8;47
1049;Inconnu?_E_EE5;;interpop;E;E;EE5;;544;3;7;2t;7;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;4.5;8;47
1049;Inconnu?_E_EE5;;interpop;E;E;EE5;;544;3;7;2t;7;3;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;4.5;8;47
1049;Inconnu?_E_EE5;;interpop;E;E;EE5;;544;3;7;2t;7;4;27-juin;28-juin;0;30-juin;1;2-juil.;1;1;4-juil.;;21.5;4.5;8;47
1050;Inconnu?_E_EE5;;interpop;E;E;EE5;;544;3;7;1;7;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;5-juil.;;21.5;4.5;8;47
1050;Inconnu?_E_EE5;;interpop;E;E;EE5;;544;3;7;1;7;2;27-juin;28-juin;0;30-juin;1;4-juil.;1;1;5-juil.;;21.5;4.5;8;47
1050;Inconnu?_E_EE5;;interpop;E;E;EE5;;544;3;7;1;7;3;27-juin;28-juin;0;29-juin;1;5-juil.;1;1;5-juil.;;21.5;4.5;8;47
1051;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2;8;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;18;5.5;10;31
1051;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2;8;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1051;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2;8;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1051;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2;8;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1052;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2b;8;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1052;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2b;8;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;18;5.5;10;31
1052;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2b;8;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1052;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;546;3;7;2b;8;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1053;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;548;3;7;2t;6;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1053;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;548;3;7;2t;6;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1053;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;548;3;7;2t;6;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1053;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;548;3;7;2t;6;4;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;18;5.5;10;31
1053;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;548;3;7;2t;6;5;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;18;5.5;10;31
1053;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;548;3;7;2t;6;6;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;18;5.5;10;31
1054;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;550;3;7;1;2;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;18;5.5;10;31
1054;L1110b_Na326_H5_E_F3;;interpop;E;E;F3;Narbonne_H5;550;3;7;1;2;2;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;18;5.5;10;31
1055;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2;9;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;28.5;7.5;3;22
1055;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2;9;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7.5;3;22
1055;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2;9;3;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7.5;3;22
1055;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2;9;4;27-juin;28-juin;0;29-juin;1;1-juil.;1;1;4-juil.;;28.5;7.5;3;22
1055;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2;9;5;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7.5;3;22
1056;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2b;9;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7.5;3;22
1056;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2b;9;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;28.5;7.5;3;22
1056;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2b;9;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;28.5;7.5;3;22
1056;F89-13-46-b2_H4_2013_I_A1;;interpop;I;I;A1;Corse_H4;554;3;7;2b;9;4;27-juin;28-juin;0;29-juin;1;1-juil.;1;1;4-juil.;;28.5;7.5;3;22
1057;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;556;3;7;2t;7;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1057;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;556;3;7;2t;7;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1057;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;556;3;7;2t;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1057;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;556;3;7;2t;7;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1058;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;556;3;7;1;7;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1058;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;556;3;7;1;7;2;27-juin;28-juin;0;29-juin;1;1-juil.;1;1;4-juil.;;25;3.5;7;30
1058;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;556;3;7;1;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1059;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;558;3;7;2;7;1;27-juin;28-juin;0;29-juin;1;30-juin;1;0;4-juil.;;25;3.5;7;30
1059;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;558;3;7;2;7;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1059;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;558;3;7;2;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1059;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;558;3;7;2;7;4;27-juin;28-juin;0;29-juin;1;30-juin;1;0;4-juil.;;25;3.5;7;30
1060;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;558;3;7;2b;7;1;27-juin;28-juin;0;29-juin;1;1-juil.;1;1;4-juil.;;25;3.5;7;30
1060;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;558;3;7;2b;7;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1060;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;558;3;7;2b;7;3;27-juin;28-juin;0;;0;30-juin;1;0;4-juil.;;25;3.5;7;30
1061;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;560;3;7;2t;5;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1061;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;560;3;7;2t;5;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;25;3.5;7;30
1061;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;560;3;7;2t;5;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1061;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;560;3;7;2t;5;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;0;4-juil.;;25;3.5;7;30
1061;F89-13-156-p2_H5_I_A2;;interpop;I;I;A2;Corse_H5;560;3;7;2t;5;5;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;25;3.5;7;30
1062;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;564;3;7;1;7;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;5;11;68
1062;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;564;3;7;1;7;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;5;11;68
1062;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;564;3;7;1;7;3;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1062;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;564;3;7;1;7;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1063;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;564;3;7;2;7;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1063;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;564;3;7;2;7;2;27-juin;27-juin;1;28-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1063;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;564;3;7;2;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1064;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;566;3;7;2b;7;1;27-juin;28-juin;0;29-juin;1;30-juin;1;1;4-juil.;;21.5;5;11;68
1064;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;566;3;7;2b;7;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1064;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;566;3;7;2b;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1064;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;566;3;7;2b;7;4;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1065;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;566;3;7;2t;7;1;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1065;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;566;3;7;2t;7;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1065;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;566;3;7;2t;7;3;27-juin;28-juin;0;30-juin;1;4-juil.;1;1;4-juil.;;21.5;5;11;68
1066;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;568;3;7;1;6;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;5-juil.;;21.5;5;11;68
1066;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;568;3;7;1;6;2;27-juin;28-juin;0;30-juin;1;5-juil.;1;0;5-juil.;;21.5;5;11;68
1066;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;568;3;7;1;6;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;5-juil.;;21.5;5;11;68
1066;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;568;3;7;1;6;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;5-juil.;;21.5;5;11;68
1066;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;568;3;7;1;6;5;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;5-juil.;;21.5;5;11;68
1066;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;568;3;7;1;6;6;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;5-juil.;;21.5;5;11;68
1067;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;570;3;7;2;7;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;7-juil.;;21.5;5;11;68
1067;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;570;3;7;2;7;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;7-juil.;;21.5;5;11;68
1067;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;570;3;7;2;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;7-juil.;;21.5;5;11;68
1067;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;570;3;7;2;7;4;27-juin;28-juin;0;29-juin;1;8-juil.;1;0;7-juil.;;21.5;5;11;68
1068;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;570;3;7;2b;7;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1068;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;570;3;7;2b;7;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;5;11;68
1068;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;570;3;7;2b;7;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1069;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;572;3;7;2t;6;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1069;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;572;3;7;2t;6;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1069;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;572;3;7;2t;6;3;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;21.5;5;11;68
1069;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;572;3;7;2t;6;4;27-juin;28-juin;0;30-juin;1;4-juil.;1;1;4-juil.;;21.5;5;11;68
1069;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;572;3;7;2t;6;5;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1069;L1123_Na632_H8_I_A5;;interpop;I;I;A5;Narbonne_H8;572;3;7;2t;6;6;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;21.5;5;11;68
1070;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;574;3;7;1;7;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;5-juil.;;3;7;40;106
1070;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;574;3;7;1;7;2;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;5-juil.;;3;7;40;106
1070;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;574;3;7;1;7;3;27-juin;28-juin;0;29-juin;1;5-juil.;1;1;5-juil.;;3;7;40;106
1070;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;574;3;7;1;7;4;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;5-juil.;;3;7;40;106
1071;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;574;3;7;2;7;1;27-juin;28-juin;0;30-juin;1;2-juil.;1;1;5-juil.;;3;7;40;106
1071;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;574;3;7;2;7;2;27-juin;28-juin;0;30-juin;1;4-juil.;1;0;5-juil.;;3;7;40;106
1071;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;574;3;7;2;7;3;27-juin;27-juin;1;29-juin;1;4-juil.;1;1;5-juil.;;3;7;40;106
1072;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2b;9;1;27-juin;28-juin;0;30-juin;1;4-juil.;1;1;4-juil.;;3;7;40;106
1072;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2b;9;2;27-juin;27-juin;1;30-juin;1;4-juil.;1;1;4-juil.;;3;7;40;106
1072;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2b;9;3;27-juin;28-juin;0;30-juin;1;4-juil.;1;1;4-juil.;;3;7;40;106
1072;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2b;9;4;27-juin;28-juin;0;30-juin;1;4-juil.;1;1;4-juil.;;3;7;40;106
1072;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2b;9;5;27-juin;28-juin;0;30-juin;1;4-juil.;1;0;4-juil.;;3;7;40;106
1073;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2t;9;1;27-juin;27-juin;1;29-juin;1;4-juil.;1;1;4-juil.;;3;7;40;106
1073;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2t;9;2;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;3;7;40;106
1073;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2t;9;3;27-juin;27-juin;1;29-juin;1;2-juil.;1;1;4-juil.;;3;7;40;106
1073;L1105_Na21_H2_I_A6;;interpop;I;I;A6;Narbonne_H2;576;3;7;2t;9;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;0;4-juil.;;3;7;40;106
1074;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;914;3;7;1;3;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
1074;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;914;3;7;1;3;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1074;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;914;3;7;1;3;3;27-juin;28-juin;0;29-juin;1;4-juil.;1;0;4-juil.;;11;12;52;192
1075;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;916;3;7;2;4;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1075;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;916;3;7;2;4;2;27-juin;28-juin;0;30-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
1075;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;916;3;7;2;4;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1075;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;916;3;7;2;4;4;27-juin;28-juin;0;30-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1076;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;918;3;7;2b;5;1;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
1076;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;918;3;7;2b;5;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1076;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;918;3;7;2b;5;3;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1076;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;918;3;7;2b;5;4;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1076;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;918;3;7;2b;5;5;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1077;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;920;3;7;2t;4;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1077;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;920;3;7;2t;4;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1077;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;920;3;7;2t;4;3;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
1077;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;920;3;7;2t;4;4;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
1078;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;922;3;7;1;5;1;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1078;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;922;3;7;1;5;2;27-juin;28-juin;0;29-juin;1;2-juil.;1;1;4-juil.;;11;12;52;192
1078;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;922;3;7;1;5;3;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
1078;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;922;3;7;1;5;4;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
1078;L1086_Na121_H4_N_E3;;interpop;N;N;E3;Narbonne_H4;922;3;7;1;5;5;27-juin;28-juin;0;29-juin;1;4-juil.;1;1;4-juil.;;11;12;52;192
